station,date,prcp,tobs
USC00519397,41162,0,25
USC00519397,41163,0,25
USC00519397,41164,0.5,24.4
USC00519397,41165,1.3,24.4
USC00519397,41166,1,25.6
USC00519397,41167,0,25.6
USC00519397,41168,0,25
USC00519397,41169,0,25.6
USC00519397,41170,1.5,21.7
USC00519397,41171,0,23.3
USC00519397,41172,1.8,24.4
USC00519397,41173,2,25
USC00519397,41174,0,25
USC00519397,41175,1,24.4
USC00519397,41176,0,25
USC00519397,41177,0,24.4
USC00519397,41178,0.3,24.4
USC00519397,41179,0.5,25.6
USC00519397,41180,0,25.6
USC00519397,41181,0,25
USC00519397,41182,0.5,23.9
USC00519397,41183,0,25.6
USC00519397,41184,0,23.3
USC00519397,41185,0,23.9
USC00519397,41186,0,25
USC00519397,41187,0,22.8
USC00519397,41188,0.8,22.8
USC00519397,41189,0,24.4
USC00519397,41190,0,25.6
USC00519397,41191,0,23.9
USC00519397,41192,0,23.9
USC00519397,41193,0,26.7
USC00519397,41194,0,25.6
USC00519397,41195,0,26.1
USC00519397,41196,0,25.6
USC00519397,41197,0.5,25.6
USC00519397,41198,0,25
USC00519397,41199,0,22.2
USC00519397,41200,0,23.9
USC00519397,41201,0,25
USC00519397,41202,0,25.6
USC00519397,41203,0,25
USC00519397,41204,0,24.4
USC00519397,41205,0,25.6
USC00519397,41206,0,25.6
USC00519397,41207,0,24.4
USC00519397,41208,0,24.4
USC00519397,41209,0,23.3
USC00519397,41210,0.5,25
USC00519397,41211,1,25
USC00519397,41212,0,24.4
USC00519397,41213,0.5,25.6
USC00519397,41214,0,21.7
USC00519397,41215,0,21.1
USC00519397,41216,0,23.3
USC00519397,41217,0,21.7
USC00519397,41218,0,20.6
USC00519397,41219,0,24.4
USC00519397,41220,0,25
USC00519397,41221,0,25
USC00519397,41222,0.8,24.4
USC00519397,41223,0,23.9
USC00519397,41224,0,24.4
USC00519397,41225,0,25
USC00519397,41226,1.5,25
USC00519397,41227,0,25
USC00519397,41228,2,23.9
USC00519397,41229,0.8,22.8
USC00519397,41230,0.3,23.3
USC00519397,41231,0.8,24.4
USC00519397,41232,0,23.9
USC00519397,41233,0,23.9
USC00519397,41234,0,21.7
USC00519397,41235,0,20.6
USC00519397,41236,0,21.7
USC00519397,41237,0.5,20.6
USC00519397,41238,0,23.3
USC00519397,41239,1.5,22.2
USC00519397,41240,0,23.3
USC00519397,41241,0,18.3
USC00519397,41242,0,19.4
USC00519397,41243,0,18.3
USC00519397,41244,0,18.3
USC00519397,41245,0,21.7
USC00519397,41246,0,24.4
USC00519397,41247,5.1,21.1
USC00519397,41248,0.3,24.4
USC00519397,41249,,20.6
USC00519397,41250,,20.6
USC00519397,41251,0,20.6
USC00519397,41252,0,23.3
USC00519397,41253,0,24.4
USC00519397,41254,0,23.3
USC00519397,41255,0,22.8
USC00519397,41256,3.6,22.8
USC00519397,41257,2.3,23.3
USC00519397,41258,0.3,22.8
USC00519397,41259,0.5,22.8
USC00519397,41260,0.5,22.8
USC00519397,41261,3,23.3
USC00519397,41262,0,23.3
USC00519397,41263,2.5,21.7
USC00519397,41264,0,22.8
USC00519397,41265,0,22.2
USC00519397,41266,0,17.8
USC00519397,41267,0,18.9
USC00519397,41269,0.8,22.8
USC00519397,41270,0,22.2
USC00519397,41271,0,18.3
USC00519397,41272,0,17.8
USC00519397,41273,0,20.6
USC00519397,41274,1,20
USC00519397,41275,0.5,21.7
USC00519397,41276,3.3,21.7
USC00519397,41277,5.8,20.6
USC00519397,41278,1,22.2
USC00519397,41279,0.8,22.2
USC00519397,41280,1,22.8
USC00519397,41281,1,22.2
USC00519397,41282,0,22.2
USC00519397,41283,2.3,21.7
USC00519397,41284,,22.2
USC00519397,41285,,22.2
USC00519397,41286,0,21.1
USC00519397,41287,0,20
USC00519397,41288,0,23.3
USC00519397,41289,10.2,17.2
USC00519397,41290,0,14.4
USC00519397,41291,0,16.7
USC00519397,41292,0,15.6
USC00519397,41293,0,15.6
USC00519397,41294,0,19.4
USC00519397,41295,0,21.7
USC00519397,41296,0,21.1
USC00519397,41297,0,21.7
USC00519397,41298,3.6,20
USC00519397,41299,10.9,17.8
USC00519397,41300,0,18.3
USC00519397,41301,0,22.8
USC00519397,41302,28.7,18.9
USC00519397,41303,1,20
USC00519397,41304,0,17.8
USC00519397,41305,0,21.7
USC00519397,41306,0,21.7
USC00519397,41307,0,22.2
USC00519397,41308,0,19.4
USC00519397,41309,0,21.7
USC00519397,41310,0,21.7
USC00519397,41311,1,21.1
USC00519397,41312,1,21.7
USC00519397,41313,0,22.2
USC00519397,41314,0.3,19.4
USC00519397,41315,0,22.2
USC00519397,41316,0,21.1
USC00519397,41317,0,21.1
USC00519397,41318,0,20.6
USC00519397,41319,0,20.6
USC00519397,41320,0,21.7
USC00519397,41321,0,21.7
USC00519397,41322,0,21.7
USC00519397,41323,0,21.7
USC00519397,41324,2.3,21.7
USC00519397,41325,2.3,21.7
USC00519397,41326,1.8,21.7
USC00519397,41327,7.9,22.2
USC00519397,41328,3.8,21.7
USC00519397,41329,1,21.7
USC00519397,41330,0,21.7
USC00519397,41331,0.3,21.7
USC00519397,41332,0.8,21.7
USC00519397,41333,0,22.2
USC00519397,41334,0,21.7
USC00519397,41335,0,22.2
USC00519397,41336,0,22.2
USC00519397,41337,0,21.1
USC00519397,41338,0,21.7
USC00519397,41339,0,21.7
USC00519397,41340,0,18.3
USC00519397,41341,0,17.8
USC00519397,41342,0.5,22.8
USC00519397,41343,32.8,20
USC00519397,41344,20.3,17.2
USC00519397,41345,0.3,18.9
USC00519397,41346,0,17.2
USC00519397,41347,0,18.9
USC00519397,41348,0,17.8
USC00519397,41349,0,20.6
USC00519397,41350,0,16.7
USC00519397,41351,0,17.8
USC00519397,41352,0,18.9
USC00519397,41353,0,20.6
USC00519397,41354,0,21.7
USC00519397,41355,0,23.3
USC00519397,41356,0.5,22.2
USC00519397,41357,0,21.7
USC00519397,41358,8.1,20
USC00519397,41359,0,20.6
USC00519397,41360,0,21.7
USC00519397,41361,7.6,22.2
USC00519397,41362,1.5,21.1
USC00519397,41363,0.3,21.1
USC00519397,41364,6.4,17.8
USC00519397,41365,0,17.2
USC00519397,41366,0,16.1
USC00519397,41367,0,19.4
USC00519397,41368,0,20
USC00519397,41369,0,22.8
USC00519397,41370,0.8,23.3
USC00519397,41371,0,21.7
USC00519397,41372,0,23.3
USC00519397,41373,0,23.3
USC00519397,41374,0,23.3
USC00519397,41375,0.3,25
USC00519397,41376,0,23.9
USC00519397,41377,0,23.9
USC00519397,41378,0,24.4
USC00519397,41379,20.3,22.2
USC00519397,41380,2,21.1
USC00519397,41381,0,25
USC00519397,41382,0,23.9
USC00519397,41383,0.3,23.9
USC00519397,41384,0,23.3
USC00519397,41385,0,22.8
USC00519397,41386,1.3,22.8
USC00519397,41387,0.3,24.4
USC00519397,41388,14,21.1
USC00519397,41389,0.3,24.4
USC00519397,41390,0,24.4
USC00519397,41391,0,23.3
USC00519397,41392,0,22.2
USC00519397,41393,0,24.4
USC00519397,41394,0,23.3
USC00519397,41395,0,25.6
USC00519397,41396,0,23.9
USC00519397,41397,0,28.9
USC00519397,41398,3.6,20.6
USC00519397,41399,3,20.6
USC00519397,41400,2.3,23.9
USC00519397,41401,0,22.2
USC00519397,41402,0,22.8
USC00519397,41403,0,25
USC00519397,41404,0,25
USC00519397,41405,0,24.4
USC00519397,41406,0,23.9
USC00519397,41407,0,25
USC00519397,41408,0,25.6
USC00519397,41409,0,25
USC00519397,41410,0,25
USC00519397,41411,0,25
USC00519397,41412,0.5,25.6
USC00519397,41413,1,22.8
USC00519397,41414,0.8,23.3
USC00519397,41415,0,21.7
USC00519397,41416,0,25.6
USC00519397,41417,0,26.1
USC00519397,41418,0,26.1
USC00519397,41419,0,25
USC00519397,41420,0,25
USC00519397,41421,0,25.6
USC00519397,41422,1,25
USC00519397,41423,0,25.6
USC00519397,41424,0.8,25
USC00519397,41425,0,26.1
USC00519397,41426,0.3,26.1
USC00519397,41427,0,25.6
USC00519397,41428,0,26.1
USC00519397,41429,0,25.6
USC00519397,41430,0,25.6
USC00519397,41431,0,26.1
USC00519397,41432,0,25
USC00519397,41433,0,25
USC00519397,41434,0,25
USC00519397,41435,0,25
USC00519397,41436,0,25
USC00519397,41437,0,25.6
USC00519397,41438,0,25
USC00519397,41439,9.4,24.4
USC00519397,41440,0,25.6
USC00519397,41441,0,25.6
USC00519397,41442,0,25
USC00519397,41443,0.3,25.6
USC00519397,41444,0,25.6
USC00519397,41445,1,22.8
USC00519397,41446,3,24.4
USC00519397,41447,1,25
USC00519397,41448,0.5,23.9
USC00519397,41449,8.9,24.4
USC00519397,41450,0.8,23.3
USC00519397,41451,0.3,23.9
USC00519397,41452,0,25
USC00519397,41453,0,24.4
USC00519397,41454,0.8,25
USC00519397,41455,0.3,25.6
USC00519397,41456,0,25.6
USC00519397,41457,0,25
USC00519397,41458,0.8,25
USC00519397,41459,0,25.6
USC00519397,41460,0,22.8
USC00519397,41461,0,24.4
USC00519397,41462,0,23.9
USC00519397,41463,0,26.1
USC00519397,41464,0,26.7
USC00519397,41465,0,26.1
USC00519397,41466,0.8,25
USC00519397,41467,0.3,26.1
USC00519397,41468,0,25.6
USC00519397,41469,0,25.6
USC00519397,41470,0,25.6
USC00519397,41471,0,25.6
USC00519397,41472,0,25.6
USC00519397,41473,0,25.6
USC00519397,41474,0,25.6
USC00519397,41475,0,25.6
USC00519397,41476,1.8,25.6
USC00519397,41477,0,26.1
USC00519397,41478,0,25
USC00519397,41479,,26.1
USC00519397,41480,0,25.6
USC00519397,41481,0,25.6
USC00519397,41482,0,25.6
USC00519397,41483,0.5,24.4
USC00519397,41484,1.5,25.6
USC00519397,41485,18.8,26.1
USC00519397,41486,0.3,26.1
USC00519397,41487,0.5,26.1
USC00519397,41488,0,25.6
USC00519397,41489,0,25.6
USC00519397,41490,0,25
USC00519397,41491,0,26.1
USC00519397,41492,0,26.1
USC00519397,41493,0,26.1
USC00519397,41494,0,26.1
USC00519397,41495,0,25.6
USC00519397,41496,0.8,24.4
USC00519397,41497,1.3,26.1
USC00519397,41498,0,26.1
USC00519397,41499,0,26.1
USC00519397,41500,0.5,25.6
USC00519397,41501,0,25.6
USC00519397,41502,0.3,24.4
USC00519397,41503,0,25.6
USC00519397,41504,0,25.6
USC00519397,41505,0,25
USC00519397,41506,0,23.3
USC00519397,41507,6.4,25
USC00519397,41508,0,26.1
USC00519397,41509,0,25
USC00519397,41510,0,26.1
USC00519397,41511,0,26.7
USC00519397,41512,0,26.7
USC00519397,41513,0,26.1
USC00519397,41514,0,24.4
USC00519397,41515,0,26.1
USC00519397,41516,0,25.6
USC00519397,41517,0,26.1
USC00519397,41518,0.5,25.6
USC00519397,41519,0,26.1
USC00519397,41520,0,26.1
USC00519397,41521,0,25
USC00519397,41522,0,23.3
USC00519397,41523,0,23.3
USC00519397,41524,3.6,23.9
USC00519397,41525,0.3,26.7
USC00519397,41526,0,26.1
USC00519397,41527,0,25.6
USC00519397,41528,0,26.1
USC00519397,41529,0.8,25.6
USC00519397,41530,0.5,25.6
USC00519397,41531,3.6,28.3
USC00519397,41532,0.3,26.1
USC00519397,41533,0,21.1
USC00519397,41534,0.5,24.4
USC00519397,41535,3.6,25.6
USC00519397,41536,0.5,25.6
USC00519397,41537,0,26.7
USC00519397,41538,0.5,25
USC00519397,41539,0.5,26.1
USC00519397,41540,0.3,25
USC00519397,41541,0.3,25.6
USC00519397,41542,6.4,26.1
USC00519397,41543,1.8,25.6
USC00519397,41544,0,26.1
USC00519397,41545,0,26.1
USC00519397,41546,2,25.6
USC00519397,41547,0.5,26.1
USC00519397,41548,0,26.1
USC00519397,41549,0,26.7
USC00519397,41550,0,27.2
USC00519397,41551,0,26.7
USC00519397,41552,0,23.3
USC00519397,41553,0,25.6
USC00519397,41554,0,26.7
USC00519397,41555,0,26.1
USC00519397,41556,0,26.1
USC00519397,41557,0,25.6
USC00519397,41558,0,25.6
USC00519397,41559,0,25
USC00519397,41560,0,24.4
USC00519397,41561,4.6,22.8
USC00519397,41562,0.5,23.3
USC00519397,41563,0,23.9
USC00519397,41564,0,23.3
USC00519397,41565,0,23.9
USC00519397,41566,0,21.7
USC00519397,41567,0,22.8
USC00519397,41568,0,22.2
USC00519397,41569,0,22.8
USC00519397,41570,0,23.3
USC00519397,41571,0,23.3
USC00519397,41572,0,26.7
USC00519397,41573,0,24.4
USC00519397,41574,0,24.4
USC00519397,41575,0.3,23.3
USC00519397,41576,0,25
USC00519397,41577,0,25.6
USC00519397,41578,0,25.6
USC00519397,41579,0,26.1
USC00519397,41580,0.5,25.6
USC00519397,41581,0,25
USC00519397,41582,0.3,23.3
USC00519397,41583,0,25
USC00519397,41584,0,22.8
USC00519397,41585,0.5,23.3
USC00519397,41586,0,23.3
USC00519397,41587,0.3,24.4
USC00519397,41588,50.3,22.2
USC00519397,41589,5.1,23.3
USC00519397,41590,0,20
USC00519397,41591,0,19.4
USC00519397,41592,0,24.4
USC00519397,41593,22.6,23.9
USC00519397,41594,0,25
USC00519397,41595,0,21.7
USC00519397,41596,0,23.3
USC00519397,41597,0,21.1
USC00519397,41598,0,22.2
USC00519397,41599,0,22.2
USC00519397,41600,0,20.6
USC00519397,41601,0,20.6
USC00519397,41602,0,18.9
USC00519397,41603,0,23.9
USC00519397,41604,0,24.4
USC00519397,41605,0,22.8
USC00519397,41606,0,23.3
USC00519397,41607,0,23.3
USC00519397,41608,4.6,25
USC00519397,41609,0,25
USC00519397,41610,51.1,21.7
USC00519397,41611,0.3,21.7
USC00519397,41612,0,20.6
USC00519397,41613,0,20
USC00519397,41614,0,20
USC00519397,41615,0,20.6
USC00519397,41616,0,21.1
USC00519397,41617,0,22.2
USC00519397,41618,0.8,24.4
USC00519397,41619,0,23.9
USC00519397,41620,0,20.6
USC00519397,41621,0.5,21.7
USC00519397,41622,0,21.7
USC00519397,41623,0,21.7
USC00519397,41624,27.9,20
USC00519397,41625,0.5,18.3
USC00519397,41626,0,21.1
USC00519397,41627,4.1,20.6
USC00519397,41628,2.3,20.6
USC00519397,41629,0.5,21.7
USC00519397,41630,0,19.4
USC00519397,41631,0,22.8
USC00519397,41632,1.3,23.3
USC00519397,41633,0.5,22.8
USC00519397,41634,0,19.4
USC00519397,41635,0,23.3
USC00519397,41636,0,23.9
USC00519397,41637,0,23.9
USC00519397,41638,0,23.3
USC00519397,41639,0,19.4
USC00519397,41640,0,18.9
USC00519397,41641,0,23.9
USC00519397,41642,19.3,18.3
USC00519397,41643,0,20.6
USC00519397,41644,0,20
USC00519397,41645,0,21.7
USC00519397,41646,0,21.1
USC00519397,41647,0,21.7
USC00519397,41648,0.8,18.3
USC00519397,41649,,22.2
USC00519397,41650,,21.1
USC00519397,41651,8.9,20.6
USC00519397,41652,0,20.6
USC00519397,41653,10.9,21.1
USC00519397,41654,0.3,18.9
USC00519397,41655,6.4,20.6
USC00519397,41656,0,19.4
USC00519397,41657,0,18.9
USC00519397,41658,0,18.9
USC00519397,41659,0,17.8
USC00519397,41660,0,22.2
USC00519397,41661,8.9,20.6
USC00519397,41662,0,14.4
USC00519397,41663,0,15
USC00519397,41664,0,22.2
USC00519397,41665,0,23.3
USC00519397,41666,3.6,20
USC00519397,41667,0.5,21.1
USC00519397,41668,6.9,21.1
USC00519397,41669,1,18.3
USC00519397,41670,0,20
USC00519397,41671,5.6,23.3
USC00519397,41672,9.7,19.4
USC00519397,41673,0,20.6
USC00519397,41674,12.7,20
USC00519397,41675,5.8,22.8
USC00519397,41676,2,22.2
USC00519397,41677,0.8,25
USC00519397,41678,0,21.1
USC00519397,41679,0,21.7
USC00519397,41680,0,21.7
USC00519397,41681,0,20.6
USC00519397,41682,0,21.7
USC00519397,41683,0,19.4
USC00519397,41684,0,23.3
USC00519397,41685,0.3,22.8
USC00519397,41686,0,22.2
USC00519397,41687,8.9,22.2
USC00519397,41688,0.8,22.2
USC00519397,41689,0,21.7
USC00519397,41690,0,21.1
USC00519397,41691,0,20.6
USC00519397,41692,0,20.6
USC00519397,41693,0,20
USC00519397,41694,0,20
USC00519397,41695,0,19.4
USC00519397,41696,0,19.4
USC00519397,41697,0,21.1
USC00519397,41698,0,23.3
USC00519397,41699,6.4,21.1
USC00519397,41700,12.2,21.7
USC00519397,41701,4.1,18.3
USC00519397,41702,0,16.1
USC00519397,41703,0,20.6
USC00519397,41704,0,18.9
USC00519397,41705,6.4,22.2
USC00519397,41706,16.3,20
USC00519397,41707,1,22.2
USC00519397,41708,0,21.7
USC00519397,41709,4.1,23.3
USC00519397,41710,0,22.2
USC00519397,41711,0,23.9
USC00519397,41712,0,23.9
USC00519397,41713,0,21.7
USC00519397,41714,0,20.6
USC00519397,41715,0,20.6
USC00519397,41716,0,20.6
USC00519397,41717,0,22.8
USC00519397,41718,0,22.2
USC00519397,41719,0,22.8
USC00519397,41720,0,22.2
USC00519397,41721,0,22.2
USC00519397,41722,0,24.4
USC00519397,41723,0,23.3
USC00519397,41724,1.3,23.3
USC00519397,41725,0,23.9
USC00519397,41726,0,21.7
USC00519397,41727,0,22.8
USC00519397,41728,0,22.8
USC00519397,41729,0.5,23.9
USC00519397,41730,4.1,22.8
USC00519397,41731,0.5,24.4
USC00519397,41732,4.1,24.4
USC00519397,41733,0,23.9
USC00519397,41734,0,21.7
USC00519397,41735,0,20.6
USC00519397,41736,0.3,21.7
USC00519397,41737,0,21.7
USC00519397,41738,0,22.8
USC00519397,41739,0,22.2
USC00519397,41740,0,23.9
USC00519397,41741,0.3,20.6
USC00519397,41742,1,22.8
USC00519397,41743,2,23.3
USC00519397,41744,0,23.9
USC00519397,41745,1.3,23.3
USC00519397,41746,0,24.4
USC00519397,41747,0.5,24.4
USC00519397,41748,0.3,24.4
USC00519397,41749,0,23.3
USC00519397,41750,1.5,22.8
USC00519397,41751,1.3,24.4
USC00519397,41752,0,24.4
USC00519397,41753,0,24.4
USC00519397,41754,0.3,23.9
USC00519397,41755,0.3,22.2
USC00519397,41756,0.3,22.8
USC00519397,41757,1.8,22.8
USC00519397,41758,0,23.9
USC00519397,41759,0,23.3
USC00519397,41760,0,23.3
USC00519397,41761,0,24.4
USC00519397,41762,0,25
USC00519397,41763,0,24.4
USC00519397,41764,1.5,23.9
USC00519397,41765,1.8,25
USC00519397,41766,0.8,22.2
USC00519397,41767,,22.8
USC00519397,41768,,25
USC00519397,41769,0.3,24.4
USC00519397,41770,0,26.1
USC00519397,41771,11.4,23.3
USC00519397,41772,0,23.9
USC00519397,41773,0,24.4
USC00519397,41774,0,25
USC00519397,41775,0,25.6
USC00519397,41776,0,25.6
USC00519397,41777,0,24.4
USC00519397,41778,10.9,23.9
USC00519397,41779,0,25.6
USC00519397,41780,3.8,23.3
USC00519397,41781,,25.6
USC00519397,41782,0,26.1
USC00519397,41783,0,25
USC00519397,41784,19.3,23.3
USC00519397,41785,1.3,22.8
USC00519397,41786,0.3,25
USC00519397,41787,0.8,24.4
USC00519397,41788,0,25.6
USC00519397,41789,0,26.1
USC00519397,41790,0,26.1
USC00519397,41791,0,26.1
USC00519397,41792,16.8,25
USC00519397,41793,0.3,25.6
USC00519397,41794,0,26.1
USC00519397,41795,0,25.6
USC00519397,41796,0,25.6
USC00519397,41797,0.8,25.6
USC00519397,41798,0,25.6
USC00519397,41799,0,26.1
USC00519397,41800,0,26.1
USC00519397,41801,0,27.8
USC00519397,41802,0,26.7
USC00519397,41803,0,26.1
USC00519397,41804,0,26.1
USC00519397,41805,0.3,25.6
USC00519397,41806,0,25.6
USC00519397,41807,0.8,25
USC00519397,41808,3.8,25.6
USC00519397,41809,0.3,25.6
USC00519397,41810,1.8,22.8
USC00519397,41811,0.3,23.9
USC00519397,41812,0.3,23.9
USC00519397,41813,4.8,24.4
USC00519397,41814,0,28.9
USC00519397,41815,1.3,26.1
USC00519397,41816,1.5,24.4
USC00519397,41817,1,26.1
USC00519397,41818,0,26.1
USC00519397,41819,0.3,25
USC00519397,41820,0.5,26.1
USC00519397,41821,0,26.1
USC00519397,41822,0.3,26.7
USC00519397,41823,1.5,25
USC00519397,41824,0.3,26.7
USC00519397,41825,0.5,24.4
USC00519397,41826,1.3,24.4
USC00519397,41827,0,25.6
USC00519397,41828,0,26.7
USC00519397,41829,0.3,25.6
USC00519397,41830,0,26.1
USC00519397,41831,0,26.7
USC00519397,41832,0,27.2
USC00519397,41833,0,26.7
USC00519397,41834,0,27.2
USC00519397,41835,0,26.7
USC00519397,41836,0.8,25
USC00519397,41837,1.3,23.9
USC00519397,41838,1.3,26.1
USC00519397,41839,0,26.1
USC00519397,41840,27.7,25
USC00519397,41841,0,27.2
USC00519397,41842,0,25.6
USC00519397,41843,0.3,27.2
USC00519397,41844,0,26.1
USC00519397,41845,0,26.7
USC00519397,41846,0,26.7
USC00519397,41847,20.1,27.2
USC00519397,41848,0,26.1
USC00519397,41849,0,26.7
USC00519397,41850,0,26.1
USC00519397,41851,0,26.7
USC00519397,41852,0,26.7
USC00519397,41853,0,26.7
USC00519397,41854,0,27.2
USC00519397,41855,0,27.2
USC00519397,41856,0,26.7
USC00519397,41857,0.3,25.6
USC00519397,41858,3.8,26.7
USC00519397,41859,,26.7
USC00519397,41860,,25.6
USC00519397,41861,0,25.6
USC00519397,41862,0,23.3
USC00519397,41863,0,24.4
USC00519397,41864,0,27.2
USC00519397,41865,1.5,26.7
USC00519397,41866,0,26.7
USC00519397,41867,0,26.1
USC00519397,41868,0,26.1
USC00519397,41869,0,26.7
USC00519397,41870,0,25
USC00519397,41871,0,26.1
USC00519397,41872,0,26.7
USC00519397,41873,0,26.7
USC00519397,41874,0,26.1
USC00519397,41875,2,23.9
USC00519397,41876,0.3,25.6
USC00519397,41877,1.3,25
USC00519397,41878,0.3,26.7
USC00519397,41879,0.3,27.2
USC00519397,41880,0,27.2
USC00519397,41881,0,26.7
USC00519397,41882,0,24.4
USC00519397,41883,0,25
USC00519397,41884,0,27.2
USC00519397,41885,0,26.7
USC00519397,41886,1,23.3
USC00519397,41887,9.9,25.6
USC00519397,41889,0,25.6
USC00519397,41890,0,28.3
USC00519397,41891,0,27.2
USC00519397,41892,0,26.1
USC00519397,41893,0,26.1
USC00519397,41894,0,25.6
USC00519397,41895,0,26.7
USC00519397,41896,0,22.8
USC00519397,41897,0.3,26.7
USC00519397,41898,0,28.3
USC00519397,41899,0,24.4
USC00519397,41900,0,25
USC00519397,41901,1,24.4
USC00519397,41902,1.3,25
USC00519397,41903,0.3,28.3
USC00519397,41904,0,28.9
USC00519397,41905,0,28.3
USC00519397,41906,0,28.9
USC00519397,41907,2.5,28.3
USC00519397,41908,0,29.4
USC00519397,41909,1,25.6
USC00519397,41910,0.3,27.8
USC00519397,41911,0.5,28.3
USC00519397,41912,4.6,26.1
USC00519397,41913,9.4,25.6
USC00519397,41914,0,28.3
USC00519397,41915,0,27.8
USC00519397,41916,0,27.2
USC00519397,41917,0,27.8
USC00519397,41918,6.1,25
USC00519397,41919,31,26.1
USC00519397,41920,0,27.8
USC00519397,41921,0,27.8
USC00519397,41922,0,27.2
USC00519397,41923,0,27.2
USC00519397,41924,0,26.7
USC00519397,41925,1.5,26.7
USC00519397,41926,0.3,26.7
USC00519397,41927,1,27.2
USC00519397,41928,0,26.7
USC00519397,41929,0,27.8
USC00519397,41930,0.5,28.3
USC00519397,41932,53.3,27.8
USC00519397,41933,0,26.7
USC00519397,41934,1.3,26.7
USC00519397,41935,5.8,26.7
USC00519397,41936,0,26.1
USC00519397,41937,0,25.6
USC00519397,41938,0,26.1
USC00519397,41939,0,25.6
USC00519397,41940,0,27.2
USC00519397,41941,0.3,26.7
USC00519397,41942,1.3,26.1
USC00519397,41943,0.5,25
USC00519397,41944,1,26.1
USC00519397,41945,0,25
USC00519397,41946,0,27.2
USC00519397,41947,0,24.4
USC00519397,41948,3.6,23.9
USC00519397,41949,2.5,25
USC00519397,41950,0,23.9
USC00519397,41951,2.3,21.7
USC00519397,41952,0,21.1
USC00519397,41953,0,20.6
USC00519397,41954,0,21.1
USC00519397,41955,1.3,22.2
USC00519397,41956,0,22.8
USC00519397,41957,0,24.4
USC00519397,41958,15.7,25
USC00519397,41959,0.3,22.2
USC00519397,41960,0,24.4
USC00519397,41961,0,24.4
USC00519397,41962,0,25.6
USC00519397,41963,2,24.4
USC00519397,41964,0,25.6
USC00519397,41965,0,25
USC00519397,41966,0,21.1
USC00519397,41967,1,23.3
USC00519397,41968,0,22.8
USC00519397,41969,0,23.9
USC00519397,41970,0,23.9
USC00519397,41971,0,24.4
USC00519397,41972,0,23.3
USC00519397,41973,0.3,23.3
USC00519397,41974,0,22.8
USC00519397,41975,0.5,22.8
USC00519397,41976,3.8,21.7
USC00519397,41977,2.3,22.2
USC00519397,41978,0,21.7
USC00519397,41979,0,20
USC00519397,41980,0,18.3
USC00519397,41981,0,20.6
USC00519397,41982,0,21.1
USC00519397,41983,0,21.1
USC00519397,41984,1.3,23.3
USC00519397,41985,0.3,21.7
USC00519397,41986,0,23.3
USC00519397,41987,0.8,22.8
USC00519397,41988,0.5,22.2
USC00519397,41989,0.3,23.3
USC00519397,41990,0.3,22.2
USC00519397,41991,0,23.3
USC00519397,41992,0,23.9
USC00519397,41993,0,23.3
USC00519397,41994,0,21.1
USC00519397,41995,0,23.3
USC00519397,41996,23.6,21.1
USC00519397,41997,1,18.9
USC00519397,41998,0.5,16.1
USC00519397,41999,0,17.2
USC00519397,42000,0,17.2
USC00519397,42001,0,17.2
USC00519397,42002,0,17.2
USC00519397,42003,0,19.4
USC00519397,42004,1.3,13.3
USC00519397,42005,0,17.2
USC00519397,42006,1,18.3
USC00519397,42007,21.8,16.7
USC00519397,42008,0.5,14.4
USC00519397,42009,0,14.4
USC00519397,42010,0.5,17.8
USC00519397,42011,0,17.2
USC00519397,42012,0,17.8
USC00519397,42013,0,17.8
USC00519397,42014,0,18.3
USC00519397,42015,0,17.8
USC00519397,42016,0,17.8
USC00519397,42017,0,16.7
USC00519397,42018,0,20
USC00519397,42019,0,23.3
USC00519397,42020,0,21.7
USC00519397,42021,0,20.6
